"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"1331" "C0854894" "Angiosarcoma recurrent" "G/P" "C0154125;C0348362;C0477531;C0477583" "Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"1332" "C1719494" "PERIODONTITIS, LOCALIZED AGGRESSIVE" "G/P" "C0001342;C0600298" "Acute pericementitis;Periodontosis"
"1333" "C3536587" "Grand mal status epilepticus, refractory" "G/P" "C0311335" "Grand Mal Status Epilepticus"
"1334" "C1292780" "Therapy-related myelodysplastic syndrome" "A" "C0026986" "Dysmyelopoietic Syndromes"
"1335" "C2676724" "Chromosome 2q31.2 Deletion Syndrome" "G/P" "C0008626;C0010314;C0013080;C0024796;C0025362;C0151491;C0476648;C1956097" "Congenital chromosomal disease;Cri-du-Chat Syndrome;Down Syndrome;Marfan Syndrome;Mental Retardation;Congenital musculoskeletal anomalies;Limitation of activities due to disability;Wolf-Hirschhorn Syndrome"
"1336" "C0342312" "Hypoglycemic event in diabetes" "A" "C0494300" "Unspecified diabetes mellitus with other specified complications"
"1337" "C1997626" "Neurovascular injury" "A" "C0178324" "Vascular System Injuries"
"1338" "C0338450" "Focal Alzheimer's disease" "A" "C0002395;C0477364" "Alzheimer's Disease;Other Alzheimer's disease"
"1339" "C0270912" "Charcot-Marie-Tooth Disease, Type Ib" "A" "C0027888" "Hereditary Motor and Sensory Neuropathies"
"1340" "C1859198" "CHARCOT-MARIE-TOOTH DISEASE, TYPE 4A (disorder)" "G/P" "C0027888;C0154725" "Hereditary Motor and Sensory Neuropathies;Other disorders of nervous system"
"1341" "C1866636" "CHARCOT-MARIE-TOOTH DISEASE, TYPE 4C" "G/P" "C0027888;C0154725" "Hereditary Motor and Sensory Neuropathies;Other disorders of nervous system"
"1342" "C0861556" "Squamous cell carcinoma of the oral cavity recurrent" "G/P" "C0153381" "Malignant neoplasm of mouth"
"1343" "C1336393" "Stage IVC Hypopharyngeal Squamous Cell Carcinoma" "G/P" "C0153398;C0153405;C0153684" "Hypopharyngeal Cancer;Malignant neoplasm of pharynx;Secondary malignant neoplasm of other specified sites"
"1344" "C0456239" "Peritoneal dialysis-associated peritonitis" "A" "C0161786" "Infection and inflammatory reaction due to other internal prosthetic devices, implants and grafts"
"1345" "C0854532" "Myopericarditis" "A" "C0027059;C0178273;C0265122" "Myocarditis;Heart disease other;Disorder of pericardium"
"1346" "C0333997" "Lymphoid hyperplasia" "A" "C0497156" "Lymphadenopathy"
"1347" "C0340477" "Re-entrant atrioventricular tachycardia" "A" "C0039240;C0348626" "Supraventricular tachycardia;Other specified cardiac arrhythmias"
"1348" "C0151536" "Stenosis of bronchus" "G/P" "C0035204;C0039980;C0348713" "Respiration Disorders;Thoracic Injuries;Other specified respiratory disorders"
"1349" "C0349417" "Severe systemic illness-induced respiratory muscle wasting" "G/P" "C0026848" "Myopathy"
"1350" "C0029294" "Orofaciodigital Syndromes" "G/P" "C0008626;C0010314;C0013080;C0024796;C0478093;C1956097" "Congenital chromosomal disease;Cri-du-Chat Syndrome;Down Syndrome;Marfan Syndrome;Other congenital malformation syndromes with other skeletal changes;Wolf-Hirschhorn Syndrome"
"1351" "C1510460" "Orofaciodigital Syndrome I" "A" "C0432066" "Congenital malformation syndromes affecting facial appearance"
"1352" "C0949683" "Sex Chromosome Disorders" "G/P" "C0008626" "Congenital chromosomal disease"
"1353" "C0269161" "Hernia of ovary" "A" "C0495094" "Prolapse and hernia of ovary and fallopian tube"
"1354" "C0239161" "Dactylitis" "G/P" "C0263660" "Musculoskeletal and connective tissue disorders"
"1355" "C0423575" "Altered sensation of skin" "G/C" "C0027765" "nervous system disorder"
"1356" "C0238088" "Rupture of diaphragm" "A" "C0152097" "Disease of diaphragm"
"1357" "C0001197" "Acrodermatitis" "A" "C0011603;C0477484" "Dermatitis;Other specified dermatitis"
"1358" "C0262393" "Bladder prolapse" "G/P" "C0005686" "Urinary Bladder Diseases"
"1359" "C0341434" "Interno-external hemorrhoid" "G/P" "C0019112" "Hemorrhoids"
"1360" "C0347583" "Traumatic amputation of hand" "A" "C0478321" "Traumatic amputation of wrist and hand, level unspecified"
"1361" "C3164157" "Hemangioma of vertebral column" "A" "C0018916" "Hemangioma"
"1362" "C0409637" "Rheumatoid arthritis of knee" "A" "C0003873" "Rheumatoid Arthritis"
"1363" "C2893937" "post-traumatic osteoarthritis of knee" "G/P" "C0152086;C0240111" "Traumatic arthropathy;Arthritis of knee"
"1364" "C1842870" "Chromosome 1p36 Deletion Syndrome" "A" "C0008626;C0478099" "Congenital chromosomal disease;Other deletions of part of a chromosome"
"1365" "C0007815" "Cerebrospinal Fluid Rhinorrhea" "A" "C0023182;C0154725;C0178266;C0451683" "Cerebrospinal fluid leak;Other disorders of nervous system;Other disorders of central nervous system;Cerebrospinal fluid leak from spinal puncture"
"1366" "C1335702" "Recurrent Gastrointestinal Carcinoma" "G/P" "C0006826;C0348342" "Malignant Neoplasms;Malignant neoplasm ill-defined sites within digestive wall system"
"1367" "C0334515" "Mesothelioma, biphasic, malignant" "G/P" "C0025500" "Mesothelioma"
"1368" "C1709570" "Pleural Biphasic Mesothelioma" "G/P" "C0812413" "Malignant Pleural Mesothelioma"
"1369" "C1709574" "Pleural Epithelioid Mesothelioma" "G/P" "C0812413" "Malignant Pleural Mesothelioma"
"1370" "C1709578" "Pleural Sarcomatoid Mesothelioma" "G/P" "C0812413" "Malignant Pleural Mesothelioma"
"1371" "C0854888" "Peritoneal mesothelioma malignant recurrent" "G/P" "C0346109" "Malignant Mesothelioma of Peritoneum"
"1372" "C3161254" "complication of bariatric procedure" "G/P" "C0178281" "Esophageal, stomach and duodenal diseases"
"1373" "C2349574" "Deformity of reconstructed breast" "A" "C0156325" "Other specified disorders of breast"
"1374" "C0005941" "Bone Diseases, Developmental" "G/P" "C0005940;C0477531;C0477583" "Bone Diseases;Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"1375" "C0346010" "Multiple fibrofolliculomas" "A" "C0496885" "Other benign neoplasm of skin, unspecified"
"1376" "C2937219" "Congenital coronary arteriovenous fistula" "G/P" "C0010074;C0155760;C0495524" "Coronary Vessel Anomalies;Rupture of artery;Peripheral arteriovenous malformation"
"1377" "C0265932" "Congenital anomaly of inferior vena cava" "G/P" "C0158632;C0265916;C0265922;C0265927;C0265931;C0344650;C0478003" "Anomalies of great veins;Anomalous pulmonary venous drainage;Anomalous pulmonary venous drainage to hepatic veins;Congenital stenosis of vena cava;Persistent left superior vena cava;Portal vein-hepatic artery fistula;Other congenital malformations of great veins"
"1378" "C0262436" "Cardiac valvular dysplasia, X-linked" "A" "C0018798;C0026267" "Congenital Heart Defects;Mitral Valve Prolapse Syndrome"
"1379" "C0221215" "Common atrioventricular canal" "A" "C0026266;C1389018" "Mitral Valve Insufficiency;Atrioventricular Septal Defect"
"1380" "C2986963" "Stage IIIC1 Uterine Corpus Cancer" "G/P" "C0153574" "Malignant Uterine Corpus Neoplasm"
"1381" "C2986965" "Stage IIIC2 Uterine Corpus Cancer" "G/P" "C0153574" "Malignant Uterine Corpus Neoplasm"
"1382" "C1274548" "Hymenoptera sting" "G/P" "C0274869;C0496111;C0496113" "Toxic effect of heavy metal;Toxic effect of contact with unspecified venomous animal;Toxic effect of unspecified substance"
"1383" "C1721017" "Paraneoplastic Opsoclonus-Myoclonus Ataxia" "G/P" "C0027066;C0038379;C0494548;C0496940" "Myoclonus;Strabismus;Disorder of binocular movement, unspecified;Neoplasm of uncertain or unknown behavior of central nervous system"
"1384" "C0395920" "Migrainous vertigo" "G/P" "C0042594;C0155503" "Vestibular Diseases;Central Nervous System Origin Vertigo"
"1385" "C0042331" "Migraine Variant" "A" "C0477373" "Other forms of migraine"
"1386" "C0346185" "Dysgerminoma of ovary" "A" "C1140680" "Malignant neoplasm of ovary"
"1387" "C1514199" "polyembryoma of ovary" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1388" "C0013420" "Abnormal uterine contraction" "G/P" "C0473462" "Abnormality of forces of labor"
"1389" "C1334558" "Malignant Adult Intracranial Hemangiopericytoma" "G/P" "C0154125;C0348362;C0348375;C0496936" "Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified;Malignant neoplasm of meninges;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1390" "C0334296" "Solid carcinoma" "G/P" "C0006826" "Malignant Neoplasms"
"1391" "C2585625" "Acute postoperative renal failure" "G/P" "C0035078" "Kidney Failure"
"1392" "C0149711" "hilar adenopathy" "G/P" "C0497156" "Lymphadenopathy"
"1393" "C0475319" "Pelvic hematoma" "G/P" "C0478267;C0495676" "Unspecified injury of abdomen, lower back and pelvis;Intra-abdominal and pelvic swelling, mass and lump"
"1394" "C0521532" "Diaphragmatic paresis" "A" "C0152097" "Disease of diaphragm"
"1395" "C1960183" "Chronic vaginal pain" "A" "C0477787;C0478659" "Other specified conditions associated with female genital organs and menstrual cycle;Pelvic and perineal pain"
"1396" "C0149797" "Umbilical granuloma" "G/P" "C0016808;C0406047;C0494214;C0495676;C2919033" "Functional disorders of polymorphonuclear neutrophils;Local infection skin/subcut tissue NOS;Neoplasm of uncertain or unknown behavior of lymphoid, hematopoietic and related tissue, unspecified;Intra-abdominal and pelvic swelling, mass and lump;Disorder of amniotic fluid and membranes, unspecified"
"1397" "C0150034" "Impaired gas exchange" "G/P" "C0035204" "Respiration Disorders"
"1398" "C0877013" "Restrictive pulmonary disease" "O" "C0016037" "Fibrodysplasia Ossificans Progressiva"
"1399" "C0745652" "Dehiscence of laparotomy wound" "A" "C0302418" "Disruption of operation wound, NEC in ICD10AM_2000"
"1400" "C0851887" "Adenoviral infections" "G/C" "C0348336" "Other and unspecified infectious diseases"
"1401" "C1955774" "Unilateral sensory hearing loss" "A" "C0018784" "Sensorineural Hearing Loss (disorder)"
"1402" "C0221025" "Kasabach-Merritt syndrome" "G/P" "C0018916;C0037268;C0040034;C0085096;C0262988;C0343081;C0477527;C0477529;C1405867;C2363246" "Hemangioma;Skin Abnormalities;Thrombocytopenia;Peripheral Vascular Diseases;Vasculitis of the skin;Livedoid vasculitis;Other vasculitis limited to skin;Other specified disorders of skin and subcutaneous tissue;Pigmented purpuric dermatosis;Other specified congenital malformations of skin"
"1403" "C0015668" "Fat necrosis" "G/P" "C3263723" "Traumatic injury"
"1404" "C1266190" "Malignant lymphoma, metastatic" "G/P" "C0006826;C0024305" "Malignant Neoplasms;Lymphoma, Non-Hodgkin"
"1405" "C1306274" "Tabagism" "O" "C0040332" "Tobacco Dependence"
"1406" "C1840253" "IgE RESPONSIVENESS, ATOPIC" "G/P" "C0452122" "Toxic effect of formaldehyde"
"1407" "C0034520" "Radiation alopecia" "G/P" "C0034525;C0263505;C0494857" "Effects of radiation;Alopecia universalis;Nonscarring hair loss"
"1408" "C0002182" "Traumatic alopecia" "A" "C0477506" "Other specified nonscarring hair loss"
"1409" "C1302513" "Basal cell carcinoma in basal cell nevus syndrome" "G/P" "C0007114" "Malignant neoplasm of skin"
"1410" "C2887274" "Postthrombotic syndrome with ulcer of left lower extremity" "G/P" "C0348658" "Other specified disorders of veins"
"1411" "C0232195" "Ventricular rhythm from artificial pacing" "O" "C0264886" "Conduction disorder of the heart"
"1412" "C0740386" "Aneurysm, Anterior Communicating Artery" "G/P" "C0155730" "Nonruptured cerebral aneurysm"
"1413" "C0339619" "Congenital esotropia" "A" "C0014877" "Esotropia"
"1414" "C0041374" "Tumor Virus Infections" "G/P" "C0027651;C0042769" "Neoplasms;Virus Diseases"
"1415" "C0152026" "Retinal Vasculitis" "A" "C0035309;C0339438;C0494531" "Retinal Diseases;Other retinal disorders;Background retinopathy and retinal vascular changes"
"1416" "C0546264" "Congenital Fiber Type Disproportion" "G/P" "C0151491;C0270960" "Congenital musculoskeletal anomalies;Congenital myopathy (disorder)"
"1417" "C0270962" "Multi-core congenital myopathy" "A" "C0270960" "Congenital myopathy (disorder)"
"1418" "C0206157" "Myopathies, Nemaline" "A" "C0270960" "Congenital myopathy (disorder)"
"1419" "C0042740" "Viral syndrome" "A" "C0042769" "Virus Diseases"
"1420" "C0919622" "Accidental dural puncture" "G/P" "C0478503" "Other complications of anesthesia"
"1421" "C0796110" "Pallister W syndrome" "G/P" "C0010314;C0013080;C0024796;C0025362;C0151491;C0476648;C1956097" "Cri-du-Chat Syndrome;Down Syndrome;Marfan Syndrome;Mental Retardation;Congenital musculoskeletal anomalies;Limitation of activities due to disability;Wolf-Hirschhorn Syndrome"
"1422" "C0268436" "Pseudohypoaldosteronism, Type I" "G/P" "C0001403;C0025517;C0151467;C0154223;C0268701;C0348943;C0494314;C1609433" "Addison Disease;Metabolic Diseases;Addisonian crisis;other endocrine disorders;Disorder of kidney and ureter, unspecified;Drug-induced adrenocortical insufficiency;Other and unspecified adrenocortical insufficiency;Congenital absence of kidneys syndrome"
"1423" "C0266498" "Congenital anomaly of spinal cord" "A" "C0495481" "Congenital malformation of spinal cord, unspecified"
"1424" "C0268670" "Dry beriberi" "A" "C0005122" "Beriberi"
"1425" "C0278935" "sarcoma of uterus staging" "G/P" "C0153567" "Uterine Cancer"
"1426" "C0266208" "Congenital mesocolic hernia" "G/P" "C0019270;C0263978;C0494951;C1290601" "Hernia;Disorder of soft tissue;Other specified systemic involvement of connective tissue;Congenital anomaly of intestinal tract"
"1427" "C0741611" "bowel ischemic" "A" "C0178285;C0400883" "Disease digestive system other;Vascular disorder of intestine"
"1428" "C1868703" "Bacterial tracheitis" "G/P" "C0004623;C0149513;C2939130" "Bacterial Infections;Acute tracheitis;Other bacterial diseases"
"1429" "C0935807" "stage III Merkel cell carcinoma" "G/P" "C0007114;C0496955" "Malignant neoplasm of skin;Neoplasm of uncertain or unknown behavior of skin"
"1430" "C0571444" "Cephalosporin allergy" "G/P" "C0260487" "Personal history of allergy to other anti-infective agents"
"1431" "C2697932" "Loeys-Dietz Syndrome" "A" "C0478093" "Other congenital malformation syndromes with other skeletal changes"
"1432" "C1321551" "Shprintzen-Goldberg syndrome" "A" "C0010278;C0024796" "Craniosynostosis;Marfan Syndrome"
"1433" "C0269207" "Stenosis of vagina" "A" "C0868912" "Stricture and atresia of vagina"
"1434" "C0854077" "Diabetic retinal oedema" "G/P" "C0015397;C0342257" "Disorder of eye;Complications of Diabetes Mellitus"
"1435" "C0522024" "Abnormally decreased muscle contraction" "O" "C0149955;C0265780;C1609433" "Annular pancreas;Congenital absence of lung;Congenital absence of kidneys syndrome"
"1436" "C0162531" "Hereditary Coproporphyria" "G/P" "C0023895;C0162530;C0162566;C0263506;C0268397;C0348496" "Liver diseases;Porphyria, Erythropoietic;Porphyria Cutanea Tarda;Perifolliculitis capitis abscedens;Amyloidosis, Primary Cutaneous;Other porphyria"
"1437" "C0162532" "Variegate Porphyria" "G/P" "C0023895;C0162530;C0162566;C0263506;C0268397;C0348496" "Liver diseases;Porphyria, Erythropoietic;Porphyria Cutanea Tarda;Perifolliculitis capitis abscedens;Amyloidosis, Primary Cutaneous;Other porphyria"
"1438" "C0262397" "Breast tenderness" "A" "C0024902" "Mastodynia"
"1439" "C0013299" "Duodenogastric Reflux" "A" "C0348731" "Other specified diseases of stomach and duodenum"
"1440" "C3711382" "Familial Acute Myeloid Leukemia with Mutated Cebpa" "A" "C0023467" "Leukemia, Myelocytic, Acute"
"1441" "C0403601" "Transplant glomerulopathy" "G/P" "C0451764" "Kidney transplant failure and rejection"
"1442" "C0270295" "Mental disorder in adolescence" "A" "C0349350" "Unspecified behavioral and emotional disorders with onset usually occurring in childhood and adolescence"
"1443" "C3686920" "Early embryonic death" "G/P" "C0000786" "Spontaneous abortion"
"1444" "C1842090" "Platelet Glycoprotein IV Deficiency" "G/P" "C0235604" "Qualitative platelet deficiency"
"1445" "C0271100" "Disorder of ciliary body" "A" "C0154907" "Disorder of iris and ciliary body"
"1446" "C0265135" "Acute pericardial effusion" "A" "C0155679" "Acute pericarditis"
"1447" "C0238003" "Adenocarcinoma of appendix" "A" "C0496779" "Malignant neoplasm of appendix"
"1448" "C0862417" "Bladder transitional cell carcinoma stage III" "G/P" "C0005684" "Malignant neoplasm of urinary bladder"
"1449" "C0863015" "Transitional cell carcinoma urethra" "G/P" "C0005684;C0153620;C0496930" "Malignant neoplasm of urinary bladder;Malignant neoplasm of urethra;Neoplasm of uncertain or unknown behavior of bladder"
"1450" "C0413551" "Smallpox vaccine adverse reaction" "G/P" "C0481221" "Adverse effects in the therapeutic use of vaccine or biological substance, unspecified"
"1451" "C0018128" "Graft Occlusion, Vascular" "G/P" "C0263978;C0478489;C0496137" "Disorder of soft tissue;Unspecified complication of cardiac and vascular prosthetic device, implant and graft;Unspecified complication of procedure"
"1452" "C0259756" "Jarisch Herxheimer reaction" "G/P" "C0020517" "Hypersensitivity"
"1453" "C0024223" "Lymphangiomyoma" "A" "C0024221" "Lymphangioma"
"1454" "C0522588" "Atypical endocervical cells of undetermined significance" "G/P" "C0007868" "Cervical dysplasia"
"1455" "C1720275" "Gonadotropin releasing factor deficiency" "G/P" "C0006111;C0014130" "Brain Diseases;Endocrine System Diseases"
"1456" "C0684219" "Myokymia" "G/P" "C0026848" "Myopathy"
"1457" "C0242287" "Isaacs syndrome" "A" "C0553604" "Myotonic Disorders"
