"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"1613" "C2891342" "Unspecified complications of amputation stump" "G/P" "C0496157" "Complications peculiar to reattachment and amputation"
"1614" "C0865258" "coagulation delay" "A" "C0005779" "Blood Coagulation Disorders"
"1615" "C0404559" "Perimenopausal disorder" "A" "C0495122" "Menopausal and perimenopausal disorder, unspecified"
"1616" "C0545012" "Extracellular matrix alteration" "O" "C0008311;C0149955;C0156273;C0265780;C0432378;C1609433" "Cholangitis;Annular pancreas;Bladder Diverticulum;Congenital absence of lung;Congenital malformations of other endocrine glands;Congenital absence of kidneys syndrome"
"1617" "C0573788" "Anticoagulant overdosage" "A" "C0161530" "Poisoning by anticoagulant"
"1618" "C1272516" "Small cell glioblastoma" "G/P" "C0153633;C0349015;C0349016;C0496936" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1619" "C0006384" "Bundle-Branch Block" "A" "C0264886;C0494597" "Conduction disorder of the heart;Nonspecific intraventricular block"
"1620" "C1879286" "Hereditary bundle branch system defect" "A" "C0151517;C0494597" "Complete atrioventricular block;Nonspecific intraventricular block"
"1621" "C2842741" "Unspecified injury of brachial artery" "G/P" "C0273472" "Injury of brachial artery"
"1622" "C0475735" "Intraventricular hemorrhage of prematurity" "A" "C0495415" "Unspecified intraventricular (nontraumatic) hemorrhage of fetus and newborn"
"1623" "C0232933" "Abnormal menstrual cycle" "G/C" "C0152436;C0156404" "Hymen, Imperforate;Irregular periods"
"1624" "C0238324" "Ovarian Germ Cell Tumor" "G/P" "C0153658;C0496920;C1140680" "Malignant neoplasm of endocrine gland;Neoplasm of uncertain or unknown behavior of ovary;Malignant neoplasm of ovary"
"1625" "C1314696" "Squamous cell carcinoma of bronchus" "A" "C0348343" "Malignant neoplasm of bronchus or lung, unspecified"
"1626" "C0342953" "Organ dysfunction syndrome" "G/C" "C0036974" "Shock"
"1627" "C0002390" "Extrinsic allergic alveolitis" "A" "C0155891;C0340139;C0494666" "Air-conditioner and humidifier lung;Lung disease due to external agents;Hypersensitivity pneumonitis due to unspecified organic dust"
"1628" "C0151907" "Discoloration of skin" "A" "C0549567" "Pigmentation Disorders"
"1629" "C0031762" "Photosensitivity Disorders" "A" "C0477497" "Other specified acute skin changes due to ultraviolet radiation"
"1630" "C1302255" "Toxicity due to chemotherapy" "G/P" "C0274869;C0496113" "Toxic effect of heavy metal;Toxic effect of unspecified substance"
"1631" "C0042063" "Urogenital Abnormalities" "G/P" "C0000768;C0080276;C0270075;C0478095" "Congenital Abnormality;Disorder of the genitourinary system;Perinatal disorder;Other specified congenital malformations"
"1632" "C1096734" "Allergy to mold" "A" "C0478640" "Personal history of allergy, other than to drugs and biological substances"
"1633" "C0342386" "Follicle stimulating hormone deficiency" "A" "C0020635" "Hypopituitarism"
"1634" "C0153998" "Benign neoplasm of body of uterus" "A" "C0494197" "Other benign neoplasm of corpus uteri"
"1635" "C0002020" "Alexithymia" "G/P" "C0349336" "Childhood emotional disorder"
"1636" "C1449718" "Endocrine Breast Diseases" "G/P" "C0006145" "Breast Diseases"
"1637" "C0274432" "Infection as complication of medical care" "G/P" "C0274310;C0348336" "Complication of surgical and medical care, unspecified;Other and unspecified infectious diseases"
"1638" "C0279606" "childhood hepatocellular carcinoma" "G/P" "C2239176" "Liver carcinoma"
"1639" "C0879280" "Stage III Mesothelioma" "G/P" "C0025500" "Mesothelioma"
"1640" "C0338953" "Non-organic loss of appetite" "A" "C0013473;C0029587" "Eating Disorders;Other eating disorders"
"1641" "C2585795" "Siewert type II adenocarcinoma of esophagogastric junction" "A" "C0153417" "Malignant neoplasm of cardia"
"1642" "C2584796" "Siewert type III adenocarcinoma of esophagogastric junction" "A" "C0153417" "Malignant neoplasm of cardia"
"1643" "C0149507" "Orbital Cellulitis" "A" "C0155256" "Acute inflammation of orbit"
"1644" "C0271097" "Usher Syndrome" "G/P" "C0010314;C0013080;C0018784;C0024796;C0154860;C0271225;C1384666;C1879328;C1956097" "Cri-du-Chat Syndrome;Down Syndrome;Sensorineural Hearing Loss (disorder);Marfan Syndrome;Hereditary retinal dystrophy;Impairment level: blindness, one eye - low vision other eye;hearing impairment;Blindness both eyes NOS (disorder);Wolf-Hirschhorn Syndrome"
"1645" "C0585270" "Retraction of colostomy" "A" "C0156186" "Colostomy and enterostomy malfunction"
"1646" "C1333290" "Diffuse follicle center lymphoma" "G/P" "C0024301" "Lymphoma, Follicular"
"1647" "C0342606" "Primary amyloidosis of light chain type" "A" "C0348499" "Other amyloidosis"
"1648" "C0340276" "Postoperative cardiac complication" "G/P" "C0018799;C0496137;C0869056" "Heart Diseases;Unspecified complication of procedure;Other postprocedural disorders of circulatory system, not elsewhere classified"
"1649" "C1997351" "Left ventricular cardiac dysfunction" "G/P" "C0018799;C0155717" "Heart Diseases;Other ill-defined heart diseases"
"1650" "C0686593" "Myeloid leukemia in remission" "A" "C0023418" "leukemia"
"1651" "C0546982" "Cystic fibrosis with meconium ileus" "A" "C0010674;C0348815;C0348816;C0494350" "Cystic Fibrosis;Cystic fibrosis with pulmonary manifestations;Cystic fibrosis with intestinal manifestations;Cystic fibrosis with other manifestations"
"1652" "C0274420" "Complication of extracorporeal circulation" "G/P" "C0274310" "Complication of surgical and medical care, unspecified"
"1653" "C2854114" "Mature B-cell leukemia Burkitt-type" "G/P" "C0023448" "Lymphoid leukemia"
"1654" "C0347795" "Reversed Colles' fracture" "A" "C0435585" "Fracture of distal end of radius"
"1655" "C2903008" "Enlarged prostate with lower urinary tract symptoms" "G/P" "C2937421" "Prostatic Hyperplasia"
"1656" "C0339547" "Retinal pigment epithelial detachment with vascularization" "G/P" "C0154822;C0154828;C0271055;C0339440" "Serous retinal detachment;Traction detachment of retina;Rhegmatogenous retinal detachment;Other retinal detachments"
"1657" "C1290720" "Alveolar bone loss beyond furcation" "G/P" "C0005940;C0031090" "Bone Diseases;Periodontal Diseases"
"1658" "C0024667" "Animal Mammary Neoplasms" "G/P" "C0027651" "Neoplasms"
"1659" "C1336122" "Stage IA Ovarian Germ Cell Tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1660" "C1336142" "Stage IB Ovarian Germ Cell Tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1661" "C1336151" "Stage IC Ovarian Germ Cell Tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1662" "C1336170" "Stage IIA Ovarian Germ Cell Tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1663" "C1336193" "Stage IIB Ovarian Germ Cell Tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1664" "C1336200" "Stage IIC Ovarian Germ Cell Tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1665" "C1336213" "Stage IIIA Ovarian Germ Cell Tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1666" "C1336228" "Stage IIIB Ovarian Germ Cell Tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1667" "C1336238" "Stage IIIC Ovarian Germ Cell Tumor" "G/P" "C1140680" "Malignant neoplasm of ovary"
"1668" "C0238441" "Subglottic stenosis" "A" "C0023075" "Laryngostenosis"
"1669" "C0338999" "Adolescent - emotional problem" "A" "C0349339" "Other childhood emotional disorders"
"1670" "C1837929" "Major Depressive Disorder 1" "G/P" "C0013415;C0036349;C0349217;C0349227" "Dysthymic Disorder;Paranoid Schizophrenia;Depressive episode, unspecified;Other specified mood [affective] disorders"
"1671" "C2063870" "cystic mucinous tumor of pancreas with moderate dysplasia" "G/P" "C0012242;C0029771;C0346647" "Digestive System Disorders;Other specified diseases of pancreas;Malignant neoplasm of pancreas"
"1672" "C0341486" "Cystadenoma of pancreas" "A" "C0347284" "Benign tumor of pancreas"
"1673" "C0238337" "Cystadenocarcinoma of pancreas" "A" "C0346647" "Malignant neoplasm of pancreas"
"1674" "C0030186" "Paget Disease Extramammary" "G/P" "C0007114" "Malignant neoplasm of skin"
"1675" "C1370468" "Scrotal Carcinoma" "G/P" "C0153604" "Malignant neoplasm of scrotum"
"1676" "C1135225" "chronic venous hypertension with ulcer" "G/P" "C0348668;C0494626" "Other and unspecified disorders of the circulatory system;Other disorders of veins"
"1677" "C0152170" "Transient hypertension" "A" "C0085580" "Essential Hypertension"
"1678" "C0033802" "Pseudogout" "G/P" "C0006705;C0039104" "Calcium Metabolism Disorders;Synovitis and tenosynovitis"
"1679" "C1393798" "eczema; contact, allergic" "A" "C0162820" "Dermatitis, Allergic Contact"
"1680" "C0263414" "Elastosis senilis" "A" "C0263413" "Cutis laxa senilis"
"1681" "C1327915" "Congenital amegakaryocytic thrombocytopenia" "A" "C0040034" "Thrombocytopenia"
"1682" "C1522520" "Adaptation reaction" "A" "C0001546;C0236816" "Adjustment Disorders;Stress Disorders, Traumatic, Acute"
"1683" "C0403730" "Disorder of urinary stent" "G/P" "C0042075;C0496137;C0496146" "Urologic Diseases;Unspecified complication of procedure;Unspecified complication of genitourinary prosthetic device, implant and graft"
"1684" "C0339534" "Usher syndrome type 2" "G/P" "C0010314;C0013080;C0018784;C0024796;C0154860;C0271225;C1384666;C1879328;C1956097" "Cri-du-Chat Syndrome;Down Syndrome;Sensorineural Hearing Loss (disorder);Marfan Syndrome;Hereditary retinal dystrophy;Impairment level: blindness, one eye - low vision other eye;hearing impairment;Blindness both eyes NOS (disorder);Wolf-Hirschhorn Syndrome"
"1685" "C0267511" "Drug-induced constipation" "G/P" "C0009806" "Constipation"
"1686" "C0279571" "fusiform type small cell lung cancer" "G/P" "C0348343" "Malignant neoplasm of bronchus or lung, unspecified"
"1687" "C0279570" "polygonal type small cell lung cancer" "G/P" "C0348343" "Malignant neoplasm of bronchus or lung, unspecified"
"1688" "C1456219" "Unspecified atrophy of edentulous alveolar ridge" "A" "C0155951" "Atrophy of edentulous alveolar ridge"
"1689" "C0341600" "Peristomal skin complication" "G/P" "C0178298;C0221271" "Skin and subcutaneous tissue disorders;Elastosis perforans serpiginosa"
"1690" "C1836302" "Carotid Intimal Medial Thickness 1" "A" "C0004153" "Atherosclerosis"
"1691" "C1828201" "Anaplastic glioma of brain" "A" "C0153633" "Malignant neoplasm of brain"
"1692" "C2697943" "Loss of Chromosomes 1p/19q" "G/P" "C0270075;C0478147" "Perinatal disorder;General symptoms and signs (R50-R69)"
"1693" "C0413658" "Vitamin D adverse reaction" "G/P" "C0478506;C0496160" "Unspecified adverse effect of drug or medicament;Other specified complications of surgical and medical care, not elsewhere classified"
"1694" "C0434320" "Strain of tendon of neck" "A" "C0451847" "Injury of muscle and tendon at neck level"
"1695" "C2931787" "Intracardiac myxoma" "O" "C0153957" "benign neoplasm of heart"
"1696" "C2891268" "Other complications of bone marrow transplant" "G/P" "C0340990" "Bone marrow transplant rejection"
"1697" "C1272557" "Disorder of vitamin C" "G/P" "C0162429" "Malnutrition"
"1698" "C0334582" "Fibrillary Astrocytoma" "G/P" "C0153633;C0349015;C0349016;C0496936" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1699" "C0334581" "Gemistocytic astrocytoma" "G/P" "C0153633;C0349015;C0349016;C0496936" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1700" "C1332995" "Childhood Pilocytic Astrocytoma" "G/P" "C0153633;C0349015;C0349016;C0496936" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1701" "C0334586" "Pleomorphic Xanthoastrocytoma" "G/P" "C0153633;C0349015;C0349016;C0496936" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1702" "C0334580" "Protoplasmic astrocytoma" "G/P" "C0153633;C0349015;C0349016;C0496936" "Malignant neoplasm of brain;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"1703" "C0392317" "Breast infection" "A" "C3495439" "Inflammatory disorder of breast"
"1704" "C1532240" "Disorder of rotator cuff" "A" "C0263912" "Rotator cuff syndrome"
"1705" "C1996944" "Disorder of tendon of biceps" "A" "C0477645" "Disorder of synovium and tendon, unspecified"
"1706" "C0274312" "Graft complications" "G/P" "C0496137" "Unspecified complication of procedure"
"1707" "C0406858" "Infection of skin donor site" "G/P" "C0406047;C0496137" "Local infection skin/subcut tissue NOS;Unspecified complication of procedure"
"1708" "C0413498" "Zidovudine adverse reaction" "G/P" "C0261780" "Adverse reaction to antiviral drugs"
"1709" "C0339165" "Perennial allergic conjunctivitis" "G/P" "C0001309" "Acute atopic conjunctivitis"
"1710" "C0861611" "Squamous cell carcinoma of the oral cavity stage III" "G/P" "C0153381" "Malignant neoplasm of mouth"
"1711" "C1827132" "Stenosis of arteriovenous dialysis fistula" "G/P" "C0263978;C0348668" "Disorder of soft tissue;Other and unspecified disorders of the circulatory system"
"1712" "C0349756" "Arteriovenous graft stenosis" "G/P" "C0263978;C0478489;C0496137" "Disorder of soft tissue;Unspecified complication of cardiac and vascular prosthetic device, implant and graft;Unspecified complication of procedure"
"1713" "C0338430" "Limbic Encephalitis" "G/P" "C0014058;C0496940;C0524851" "Encephalitis, myelitis and encephalomyelitis;Neoplasm of uncertain or unknown behavior of central nervous system;Neurodegenerative Disorders"
"1714" "C0413722" "Non-steroidal anti-inflammatory drug adverse reaction" "G/P" "C0481138" "Antirheumatics causing adverse effects in therapeutic use"
"1715" "C1562928" "Progesterone receptor positive tumor" "G/P" "C0694450" "Neoplasm of uncertain or unknown behavior, unspecified"
"1716" "C2316304" "Human epidermal growth factor 2 negative carcinoma of breast" "A" "C0006142" "Malignant neoplasm of breast"
"1717" "C2919692" "Acute myeloid leukemia with t(9:11)(p22;q23); MLLT3-MLL" "G/P" "C0023467" "Leukemia, Myelocytic, Acute"
"1718" "C1292775" "Acute myeloid leukemia, 11q23 abnormalities" "G/P" "C0023467" "Leukemia, Myelocytic, Acute"
"1719" "C0524524" "Pseudoaphakia" "G/P" "C0086543" "Cataract"
"1720" "C0740428" "Lower extremities weakness of" "O" "C0495632" "Neurofibromatosis (nonmalignant)"
"1721" "C0267522" "Cathartic colon" "G/P" "C0021831" "Intestinal Diseases"
"1722" "C0560626" "Clavicle injury" "A" "C0272440" "Unspecified injury of shoulder and upper arm"
"1723" "C1566302" "Preterm Premature Rupture of Fetal Membranes" "G/P" "C0015944" "Fetal Membranes, Premature Rupture"
"1724" "C0876993" "Cardiac ventricular thrombosis" "G/P" "C0018799;C0348668" "Heart Diseases;Other and unspecified disorders of the circulatory system"
"1725" "C0009269" "Cold intolerance" "O" "C0034735;C0034735" "Raynaud Phenomenon;Raynaud Phenomenon"
"1726" "C0413892" "Adverse reaction to epinephrine" "G/P" "C0478506" "Unspecified adverse effect of drug or medicament"
"1727" "C2316786" "Chronic kidney disease stage 2" "G/P" "C0022661" "Kidney Failure, Chronic"
"1728" "C1142432" "Pancreatic adenoma" "A" "C0347284" "Benign tumor of pancreas"
"1729" "C0544690" "Complication of diagnostic procedure" "G/P" "C0477796;C0496137;C0869443" "Complications associated with artificial fertilization;Unspecified complication of procedure;Complications of procedures, not elsewhere classified"
"1730" "C0683357" "Excessive drinking" "A" "C0085602;C0394996" "Polydipsia;Acute alcoholic intoxication"
"1731" "C0347269" "Benign neoplasm of intestinal tract" "A" "C0348412" "benign neoplasm ill-defined sites with the digestive system"
"1732" "C1299288" "Primary malignant neoplasm of intestinal tract" "A" "C0346627" "Intestinal Cancer"
"1733" "C0685942" "Secondary malignant neoplasm of intestinal tract" "G/P" "C0346627;C0348384" "Intestinal Cancer;Secondary malignant neoplasm of other digestive organ"
"1734" "C1720922" "Respiratory Aspiration" "G/P" "C0035204" "Respiration Disorders"
"1735" "C0339572" "Steroid-induced glaucoma - borderline" "A" "C0017601" "Glaucoma"
"1736" "C1279378" "Popliteal artery occlusion" "A" "C0340589" "Embolism and thrombosis of arteries of lower extremities"
"1737" "C0744514" "Benign Female Reproductive System Neoplasm" "G/P" "C0346521" "Neoplasm of uncertain behavior of female genital organ"
