"CUI_inp" "CUI_inp_name" "Map_type" "CUI_out" "CUI_out_name"
"5602" "C0013570" "Ecthyma, Contagious" "A" "C0042769;C0348196" "Virus Diseases;Other orthopoxvirus infections"
"5603" "C0033680" "Protein-Losing Enteropathies" "A" "C0021831;C0494806" "Intestinal Diseases;Malabsorption due to intolerance, not elsewhere classified"
"5604" "C2363142" "T-Cell Prolymphocytic Leukemia" "G/P" "C0023434" "Chronic Lymphocytic Leukemia"
"5605" "C0444802" "Breast cavity" "O" "C0496675;C0496675" "Medical care, unspecified;Medical care, unspecified"
"5606" "C0232872" "Recurrent proteinuria" "G/P" "C0451774;C0495723" "Isolated proteinuria with specified morphological lesion;Isolated proteinuria"
"5607" "C2919615" "Posttransplant diabetes mellitus" "G/P" "C0494293" "Other specified diabetes mellitus without complications"
"5608" "C0431122" "Atypical meningioma" "G/P" "C0027651;C0153633;C0263978;C0348375;C0348668;C0349015;C0349016;C0495680;C0496936" "Neoplasms;Malignant neoplasm of brain;Disorder of soft tissue;Malignant neoplasm of meninges;Other and unspecified disorders of the circulatory system;Neoplasm of uncertain or unknown behavior of brain, supratentorial;Neoplasm of uncertain or unknown behavior of brain, infratentorial;Localized swelling, mass and lump, unspecified;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"5609" "C2732473" "Ductal Carcinoma In Situ with Microinvasion" "G/P" "C0006142" "Malignant neoplasm of breast"
"5610" "C0341356" "Complicated diverticular disease" "G/P" "C1510475" "Diverticulosis"
"5611" "C0263916" "Scapulocostal syndrome" "O" "C0154725;C0393897;C0477387" "Other disorders of nervous system;Intercostal neuropathy;Other mononeuropathies of upper limb"
"5612" "C0085615" "Right bundle branch block" "I" "C0085615" "Right bundle branch block"
"5613" "C1511235" "Body Fluid Leakage" "G/C" "C0478147" "General symptoms and signs (R50-R69)"
"5614" "C0694548" "Cough variant asthma" "A" "C0004096" "Asthma"
"5615" "C1627362" "Atrioventricular conduction disorder" "G/P" "C0264886" "Conduction disorder of the heart"
"5616" "C0919665" "Postoperative hernia" "G/S" "C0477531;C0477583" "Localized connective tissue disorder, unspecified;Systemic involvement of connective tissue, unspecified"
"5617" "C0343206" "Hypocomplementemic urticarial vasculitis" "A" "C0477586" "Other specified necrotizing vasculopathies"
"5618" "C1304408" "Urticarial vasculitis" "A" "C0151436" "Vasculitis, Leukocytoclastic, Cutaneous"
"5619" "C0553811" "Psychostimulant dependence" "O" "C0349144;C0349145;C0349146;C0349147;C0349148;C0349149;C0349150;C0349151;C0494388" "Mental and behavioral disorders due to use of other stimulants including caffeine, dependence syndrome;Mental and behavioral disorders due to use of other stimulants including caffeine, withdrawal state;Mental and behavioral disorders due to use of other stimulants including caffeine, withdrawal state with delirium;Mental and behavioral disorders due to use of other stimulants including caffeine, psychotic disorder;Mental and behavioral disorders due to use of other stimulants inclduing caffeine, amnesic syndrome;Mental and behavioral disorders due to use of other stimulants inclduing caffeine, residual and late-onset psychotic disorder;Mental and behavioral disorders due to use of other stimulants including caffeine, other mental and behavioral disorders;Mental and behavioral disorders due to use of other stimulants including caffeine, unspecified mental and behavioral disorder;Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, dependence syndrome"
"5620" "C1332977" "Childhood Leukemia" "A" "C0023418" "leukemia"
"5621" "C0342341" "Post-surgical hypoparathyroidism" "A" "C0020626;C0494366" "Hypoparathyroidism;Postprocedural hypoparathyroidism"
"5622" "C0857305" "Thrombocytopenic purpura" "G/P" "C0029678;C0154300;C2717961" "Other non-thrombocytopenic purpura;Purpura and other hemorrhagic conditions;Thrombotic Microangiopathies"
"5623" "C1273070" "Left ventricular diastolic dysfunction" "A" "C0155717" "Other ill-defined heart diseases"
"5624" "C0022890" "Labyrinthine disorder" "A" "C0042594;C0494559" "Vestibular Diseases;Diseases of inner ear"
"5625" "C0494559" "Diseases of inner ear" "I" "C0494559" "Diseases of inner ear"
"5626" "C1334452" "Lung Neuroendocrine Neoplasm" "G/P" "C0027765;C0154103;C0496950" "nervous system disorder;Neoplasm of uncertain behavior of trachea, bronchus and lung;Neoplasm of uncertain or unknown behavior of endocrine gland"
"5627" "C0264328" "Tracheostomy hemorrhage" "G/P" "C0019065;C0348668;C0392110;C0869085" "Hemoperitoneum;Other and unspecified disorders of the circulatory system;Tracheostomy malfunction;Hemorrhage, not elsewhere classified in ICD10CM"
"5628" "C0001916" "Albinism" "I" "C0001916" "Albinism"
"5629" "C1305774" "Surgical wound, healed" "G/P" "C3263723" "Traumatic injury"
"5630" "C0038325" "Stevens-Johnson Syndrome" "I" "C0038325" "Stevens-Johnson Syndrome"
"5631" "C0272325" "Factor 8 deficiency, acquired" "A" "C0001169;C0019069" "Acquired coagulation factor deficiency;Hemophilia A"
"5632" "C1096116" "Acquired haemophilia" "G/P" "C1399404" "Hemorrhagic disorder due to circulating anticoagulants"
"5633" "C0271847" "Hyperparathyroidism due to renal insufficiency" "A" "C0156258;C0477748" "Other disorders of kidney and ureter (N25-N29);Other disorders resulting from impaired renal tubular function"
"5634" "C0009770" "Inclusion conjunctivitis" "I" "C0009770" "Inclusion conjunctivitis"
"5635" "C0014493" "Epidemic keratoconjunctivitis" "A" "C0349360;C0600124" "Keratoconjunctivitis due to adenovirus;Conjunctivitis due to adenovirus"
"5636" "C0037579" "Soft Tissue Neoplasms" "G/P" "C0027651;C0263978;C0694450" "Neoplasms;Disorder of soft tissue;Neoplasm of uncertain or unknown behavior, unspecified"
"5637" "C1302990" "Refractive accommodative esotropia" "A" "C0014877" "Esotropia"
"5638" "C1332243" "Adenocarcinoma of ampulla of Vater" "G/P" "C0153454" "Malignant neoplasm of ampulla of Vater"
"5639" "C0005695" "Bladder Neoplasm" "A" "C0005684;C0496930" "Malignant neoplasm of urinary bladder;Neoplasm of uncertain or unknown behavior of bladder"
"5640" "C1335975" "Skull Base Chordoma" "G/P" "C0153509;C0153660;C0346667;C0348374;C0495679;C0496936" "Malignant tumor of bone and articular cartilage;Malignant neoplasm of head, neck and face;Malignant neoplasm of vertebral column;Malignant neoplasm of central nervous system;Localized swelling, mass and lump, trunk;Neoplasm of uncertain or unknown behavior of brain, unspecified"
"5641" "C0274294" "Chronic mountain sickness" "A" "C0029499" "Effects of other and unspecified effects of high altitude"
"5642" "C0033138" "Primary Hypersomnia" "G/P" "C0020524;C0349251" "Disorders of Excessive Somnolence;Behavioral syndrome associated with physiological disturbance and physical factors"
"5643" "C0149766" "Senile purpura" "A" "C0029678" "Other non-thrombocytopenic purpura"
"5644" "C2349424" "Rebound headache" "G/P" "C0018681" "Headache"
"5645" "C0522571" "Chronic rheumatic inflammation" "O" "C0035439;C0155561;C0155561;C0155561;C0175708;C0264764;C0264764;C0264765;C0264769;C0489959" "Rheumatic Heart Disease;Chronic rheumatic pericarditis;Chronic rheumatic pericarditis;Chronic rheumatic pericarditis;Chronic rheumatic heart disease;Rheumatic endocarditis;Rheumatic endocarditis;Rheumatic disease of mitral valve;Rheumatic aortic valve disease;Rheumatoid myocarditis"
"5646" "C1704321" "Nephrotic Syndrome, Minimal Change" "A" "C0027726;C0451719" "Nephrotic Syndrome;Nephrotic syndrome, minor glomerular abnormality"
"5647" "C0016751" "Hereditary fructose intolerance syndrome" "A" "C0342744" "Fructose metabolism disorder"
"5648" "C0274435" "Transfusion Reaction" "A" "C0496129" "Unspecified complication following infusion, transfusion and therapeutic injection"
"5649" "C0231788" "Pronation of foot" "O" "C0149955;C0494927" "Annular pancreas;Wrist or foot drop (acquired)"
"5650" "C2717979" "Tooth Wear" "G/P" "C1704330" "Dental Diseases"
"5651" "C0340427" "Familial dilated cardiomyopathy" "A" "C0007193" "Cardiomyopathy, Dilated"
"5652" "C1275591" "Acute and chronic gastritis" "G/P" "C0017152" "Gastritis"
"5653" "C0149518" "Acute gastritis" "A" "C0017152;C0267166" "Gastritis;Gastroduodenitis"
"5654" "C0011268" "Senile dementia" "A" "C0497327" "Dementia"
"5655" "C0442856" "Hypoperfusion" "G/P" "C0348668" "Other and unspecified disorders of the circulatory system"
"5656" "C0149517" "Chronic tonsillitis" "I" "C0149517" "Chronic tonsillitis"
"5657" "C0574083" "3-Methylglutaconic aciduria type 2" "G/P" "C0010314;C0013080;C0018798;C0020473;C0020480;C0020623;C0023817;C0024796;C0221018;C0342712;C0494345;C0678189;C1956097;C2047520" "Cri-du-Chat Syndrome;Down Syndrome;Congenital Heart Defects;Hyperlipidemia;Hyperlipoproteinemia Type IV;Hypolipoproteinemias;Hyperlipoproteinemia Type I;Marfan Syndrome;Hereditary sideroblastic anemia;Disorder of branched-chain amino acid metabolism;Disorder of lipoprotein metabolism, unspecified;Hyperlipidemia, group A;Wolf-Hirschhorn Syndrome;Mixed hyperlipidemia (disorder)"
"5658" "C0231443" "Musculoskeletal symptom" "G/P" "C0263660" "Musculoskeletal and connective tissue disorders"
"5659" "C0399526" "Class III malocclusion" "A" "C0003110;C0024636" "Anomalies of jaw-cranial base relationship;Malocclusion"
"5660" "C0393760" "Initial insomnia" "A" "C0021603" "Sleep Initiation and Maintenance Disorders"
"5661" "C0238705" "Left atrial hypertrophy" "A" "C0018800" "Cardiomegaly"
"5662" "C0850149" "Dry cough" "A" "C0010200" "Coughing"
"5663" "C1527348" "Brain Hypoxia" "G/P" "C0004044;C0006111;C0348668" "Asphyxia;Brain Diseases;Other and unspecified disorders of the circulatory system"
"5664" "C1167779" "Neutropenic infection" "G/P" "C0001824" "Agranulocytosis"
"5665" "C0015970" "Fever of Unknown Origin" "I" "C0015970" "Fever of Unknown Origin"
"5666" "C0037889" "Hereditary spherocytosis" "I" "C0037889" "Hereditary spherocytosis"
"5667" "C2674218" "SPHEROCYTOSIS, TYPE 1 (disorder)" "A" "C0037889" "Hereditary spherocytosis"
"5668" "C0026975" "Myelitis" "A" "C0014058" "Encephalitis, myelitis and encephalomyelitis"
"5669" "C0598428" "genetic hypertension" "G/P" "C0000768;C0020538" "Congenital Abnormality;Hypertensive disease"
"5670" "C0149630" "Bicuspid aortic valve" "A" "C0158617" "Congenital insufficiency of aortic valve"
"5671" "C0860263" "Penetrating abdominal trauma" "G/P" "C0478267" "Unspecified injury of abdomen, lower back and pelvis"
"5672" "C0338078" "Non-Functioning Pituitary Gland Neoplasm" "A" "C0496901" "Benign neoplasm of pituitary gland"
"5673" "C0700594" "Radiculopathy" "I" "C0700594" "Radiculopathy"
"5674" "C1512486" "Homogeneously Staining Region" "G/P" "C0270075;C0478147" "Perinatal disorder;General symptoms and signs (R50-R69)"
"5675" "C0151945" "Thrombosis of cerebral veins" "A" "C0155731" "Nonpyogenic thrombosis of intracranial venous sinus"
"5676" "C0948264" "Neuroborreliosis" "G/P" "C0027765;C0029830;C0037974" "nervous system disorder;Other specified spirochetal infections;Spirochaetales Infections"
"5677" "C0002453" "Amenorrhea" "I" "C0002453" "Amenorrhea"
"5678" "C1260402" "Splenic sequestration" "A" "C0020532" "Hypersplenism"
"5679" "C1318543" "Fibrous histiocytoma of tendon sheath" "A" "C0029856;C0496876" "Other synovitis and tenosynovitis;Other benign neoplasm of connective and other soft tissue, unspecified"
"5680" "C0011757" "Developmental Coordination Disorder" "A" "C0026613" "Motor Skills Disorders"
"5681" "C2745948" "Hyalinosis, Systemic" "G/P" "C0006664;C0029525;C0036278;C0263506;C0268397;C0477529;C0494882" "Calcinosis cutis;Other cyst of bone;Scar conditions and fibrosis of skin;Perifolliculitis capitis abscedens;Amyloidosis, Primary Cutaneous;Other specified disorders of skin and subcutaneous tissue;Necrobiosis lipoidica, not elsewhere classified"
"5682" "C1859844" "LEBER CONGENITAL AMAUROSIS, TYPE II (disorder)" "G/P" "C0035309;C0271225;C0494539;C1533675;C1879328" "Retinal Diseases;Impairment level: blindness, one eye - low vision other eye;Disorders of optic nerve, not elsewhere classified;Disorders of optic nerve and visual pathways;Blindness both eyes NOS (disorder)"
"5683" "C1856054" "HUTTERITE CEREBROOSTEONEPHRODYSPLASIA SYNDROME" "A" "C0027726" "Nephrotic Syndrome"
"5684" "C0855059" "Liposarcoma metastatic" "G/P" "C0348362" "Malignant neoplasm of connective and soft tissue, unspecified"
"5685" "C0392077" "Cardiac sarcoidosis" "A" "C0036202" "Sarcoidosis"
"5686" "C3489630" "Somatotrophinoma, Familial" "G/P" "C0496901" "Benign neoplasm of pituitary gland"
"5687" "C0018571" "Hand Injuries" "A" "C0495926" "Unspecified injury of wrist and hand"
"5688" "C0013364" "Dysautonomia, Familial" "I" "C0013364" "Dysautonomia, Familial"
"5689" "C0266292" "Congenital anomaly of the kidney" "I" "C0266292" "Congenital anomaly of the kidney"
"5690" "C0235964" "Renal dysgenesis" "G/P" "C0266294;C0266295;C0431691;C0431692;C0542519;C1609433" "Unilateral agenesis of kidney;Congenital hypoplasia of kidney;Unilateral renal hypoplasia;Bilateral renal hypoplasia;Congenital absence of kidney;Congenital absence of kidneys syndrome"
"5691" "C1334017" "High Grade Malignant Neoplasm" "G/P" "C0006826" "Malignant Neoplasms"
"5692" "C1135194" "Chronic systolic heart failure" "A" "C0018801" "Heart failure"
"5693" "C0555970" "Nasal infection" "A" "C0149516;C0348690" "Chronic sinusitis;Other specified disorders of nose and nasal sinuses"
"5694" "C0263233" "Cradle cap" "A" "C0036508;C0221244" "Seborrheic dermatitis;Seborrheic dermatitis of scalp"
"5695" "C0334287" "Fibrolamellar hepatocellular carcinoma" "A" "C2239176" "Liver carcinoma"
"5696" "C1960526" "AA amyloid nephropathy" "A" "C0348499" "Other amyloidosis"
"5697" "C0236665" "Amphetamine withdrawal" "G/P" "C0029104;C0494389;C0494395" "Opioid withdrawal;Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, withdrawal state;Mental and behavioral disorders due to multiple drug use and use of psychoactive substances, unspecified mental and behavioral disorder"
"5698" "C0409702" "Undifferentiated inflammatory oligoarthritis" "G/P" "C0003864" "Arthritis"
"5699" "C0855069" "Rhabdomyosarcoma recurrent" "G/P" "C0154125;C0348362" "Neoplasm of uncertain behavior of soft tissues;Malignant neoplasm of connective and soft tissue, unspecified"
"5700" "C1959583" "Myocardial Failure" "A" "C0018801" "Heart failure"
"5701" "C0497134" "excessive crying of infant" "A" "C0478154" "Nonspecific symptoms peculiar to infancy"
"5702" "C3537442" "Pathologic myopia" "G/P" "C0339670" "Disorder of refraction AND/OR accommodation"
"5703" "C0235942" "Skull malformation" "G/P" "C0151491" "Congenital musculoskeletal anomalies"
"5704" "C0854297" "Head deformity" "G/P" "C0263660" "Musculoskeletal and connective tissue disorders"
"5705" "C0235222" "Diastolic hypertension" "G/P" "C0020538;C1145628" "Hypertensive disease;Autonomic nervous system disorders"
"5706" "C0341858" "Endometriosis of uterus" "I" "C0341858" "Endometriosis of uterus"
"5707" "C0854416" "Pulmonary vascular disorder" "G/P" "C0178272;C0265780;C0348712" "Disorder of pulmonary circulation;Congenital absence of lung;Other disorders of lung"
"5708" "C1579507" "diseases of pulmonary vessels" "G/P" "C0348668" "Other and unspecified disorders of the circulatory system"
"5709" "C0862636" "Adenocarcinoma of the prostate metastatic" "G/P" "C0006826;C0376358" "Malignant Neoplasms;Malignant neoplasm of prostate"
"5710" "C0149887" "Slipped Capital Femoral Epiphyses" "G/P" "C0029422;C0478388;C0478393" "Osteochondrodysplasias;Dislocation, sprain and strain of unspecified body region;Other injuries of unspecified body region"
"5711" "C0271930" "Anemia of pregnancy" "A" "C0495313" "Anemia complicating pregnancy, childbirth and the puerperium"
"5712" "C0031154" "Peritonitis" "I" "C0031154" "Peritonitis"
"5713" "C0561852" "Bone injury" "A" "C0478393;C3263723" "Other injuries of unspecified body region;Traumatic injury"
"5714" "C0548923" "Burn infection" "G/P" "C0178298;C0478414" "Skin and subcutaneous tissue disorders;Burn of unspecified body region, unspecified degree"
"5715" "C0160675" "Traumatic amputation of lower extremity" "A" "C0478347" "Traumatic amputation of lower leg, level unspecified"
"5716" "C0341869" "Subfertility, Female" "A" "C0021361" "Female infertility"
"5717" "C0750876" "Superficial phlebitis" "G/P" "C1367972" "Phlebitis and thrombophlebitis"
"5718" "C0264719" "Acute congestive heart failure" "A" "C0018802" "Congestive heart failure"
"5719" "C0268318" "Cholestasis of pregnancy" "G/P" "C0008370;C0451707;C0728889" "Cholestasis;Toxic liver disease with cholestasis;Liver disorders in pregnancy, childbirth and the puerperium"
"5720" "C0031157" "Peritonsillar Abscess" "I" "C0031157" "Peritonsillar Abscess"
"5721" "C0270838" "Secondarily generalized seizures" "G/P" "C0494475" "Tonic - clonic seizures"
"5722" "C0432525" "Hypertrophic solar keratosis" "G/P" "C0022602" "Actinic keratosis"
"5723" "C0007933" "Meibomian Cyst" "I" "C0007933" "Meibomian Cyst"
"5724" "C0338798" "Other schizophrenia" "I" "C0338798" "Other schizophrenia"
"5725" "C1302739" "Crohn's disease of skin" "G/P" "C0406388" "Granulomatous disorder of the skin and subcutaneous tissue"
"5726" "C0155247" "Congenital nasolacrimal duct obstruction" "A" "C0344512" "Congenital stenosis of nasolacrimal duct"
"5727" "C0347646" "Perforation of colon" "G/P" "C0392063;C0555307" "Perforation of intestine (nontraumatic);Injury of large intestine"
"5728" "C0342303" "Metabolic stress hyperglycemia" "A" "C0020456" "Hyperglycemia"
"5729" "C0917981" "Progressive Muscular Atrophy" "A" "C0085084" "Motor Neuron Disease"
"5730" "C0079487" "Helicobacter Infections" "G/P" "C0004623" "Bacterial Infections"
